technology,capacity_type,location,year,capacity_addition
condition_110bar,power,cement_5_CH,7,0.0
condition_110bar,power,cement_5_CH,8,14.448998381468957
condition_110bar,power,cement_5_CH,9,0.0
condition_110bar,power,cement_6_CH,0,0.0
condition_110bar,power,cement_6_CH,1,0.0
condition_110bar,power,cement_6_CH,2,0.0
condition_110bar,power,cement_6_CH,3,0.0
condition_110bar,power,cement_6_CH,4,0.0
condition_110bar,power,cement_6_CH,5,0.0
condition_110bar,power,cement_6_CH,6,0.0
condition_110bar,power,cement_6_CH,7,18.227756002840362
condition_110bar,power,cement_6_CH,8,13.176243824712849
condition_110bar,power,cement_6_CH,9,0.0
condition_110bar,power,swiss_storage_CH,0,0.0
condition_110bar,power,swiss_storage_CH,1,0.0
condition_110bar,power,swiss_storage_CH,2,0.0
condition_110bar,power,swiss_storage_CH,3,0.0
condition_110bar,power,swiss_storage_CH,4,0.0
condition_110bar,power,swiss_storage_CH,5,0.0
condition_110bar,power,swiss_storage_CH,6,0.0
condition_110bar,power,swiss_storage_CH,7,0.0
condition_110bar,power,swiss_storage_CH,8,0.0
condition_110bar,power,swiss_storage_CH,9,0.0
condition_110bar,power,waste_10_CH,0,0.0
condition_110bar,power,waste_10_CH,1,4.718082538331975
condition_110bar,power,waste_10_CH,2,8.88089236413821
condition_110bar,power,waste_10_CH,3,0.0
condition_110bar,power,waste_10_CH,4,0.0
condition_110bar,power,waste_10_CH,5,0.0
condition_110bar,power,waste_10_CH,6,0.0
condition_110bar,power,waste_10_CH,7,0.0
condition_110bar,power,waste_10_CH,8,0.0
condition_110bar,power,waste_10_CH,9,0.0
condition_110bar,power,waste_11_CH,0,0.0
condition_110bar,power,waste_11_CH,1,0.0
condition_110bar,power,waste_11_CH,2,0.0
condition_110bar,power,waste_11_CH,3,0.0
condition_110bar,power,waste_11_CH,4,22.101848156961353
condition_110bar,power,waste_11_CH,5,0.0
condition_110bar,power,waste_11_CH,6,0.0
condition_110bar,power,waste_11_CH,7,0.0
condition_110bar,power,waste_11_CH,8,0.0
condition_110bar,power,waste_11_CH,9,0.0
condition_110bar,power,waste_12_CH,0,0.0
condition_110bar,power,waste_12_CH,1,0.0
condition_110bar,power,waste_12_CH,2,0.0
condition_110bar,power,waste_12_CH,3,0.0
condition_110bar,power,waste_12_CH,4,0.0
condition_110bar,power,waste_12_CH,5,0.0
condition_110bar,power,waste_12_CH,6,0.0
condition_110bar,power,waste_12_CH,7,0.0
condition_110bar,power,waste_12_CH,8,8.285856605320163
condition_110bar,power,waste_12_CH,9,14.349501585762983
condition_110bar,power,waste_13_CH,0,0.0
condition_110bar,power,waste_13_CH,1,0.0
condition_110bar,power,waste_13_CH,2,0.0
condition_110bar,power,waste_13_CH,3,0.0
condition_110bar,power,waste_13_CH,4,0.0
condition_110bar,power,waste_13_CH,5,0.0
condition_110bar,power,waste_13_CH,6,0.0
condition_110bar,power,waste_13_CH,7,0.0
condition_110bar,power,waste_13_CH,8,0.0
condition_110bar,power,waste_13_CH,9,18.597220917999483
condition_110bar,power,waste_14_CH,0,0.0
condition_110bar,power,waste_14_CH,1,0.0
condition_110bar,power,waste_14_CH,2,0.0
condition_110bar,power,waste_14_CH,3,0.0
condition_110bar,power,waste_14_CH,4,0.0
condition_110bar,power,waste_14_CH,5,0.0
condition_110bar,power,waste_14_CH,6,0.0
condition_110bar,power,waste_14_CH,7,0.0
condition_110bar,power,waste_14_CH,8,17.67676959165559
condition_110bar,power,waste_14_CH,9,0.0
condition_110bar,power,waste_15_CH,0,0.0
condition_110bar,power,waste_15_CH,1,0.0
condition_110bar,power,waste_15_CH,2,0.0
condition_110bar,power,waste_15_CH,3,0.0
condition_110bar,power,waste_15_CH,4,0.0
condition_110bar,power,waste_15_CH,5,0.0
condition_110bar,power,waste_15_CH,6,0.0
condition_110bar,power,waste_15_CH,7,0.0
condition_110bar,power,waste_15_CH,8,11.28073832087535
condition_110bar,power,waste_15_CH,9,0.0
condition_110bar,power,waste_16_CH,0,0.0
condition_110bar,power,waste_16_CH,1,0.0
condition_110bar,power,waste_16_CH,2,0.0
condition_110bar,power,waste_16_CH,3,33.89722018204664
condition_110bar,power,waste_16_CH,4,0.0
condition_110bar,power,waste_16_CH,5,0.0
condition_110bar,power,waste_16_CH,6,0.0
condition_110bar,power,waste_16_CH,7,0.0
condition_110bar,power,waste_16_CH,8,0.0
condition_110bar,power,waste_16_CH,9,0.0
condition_110bar,power,waste_17_CH,0,0.0
condition_110bar,power,waste_17_CH,1,0.0
condition_110bar,power,waste_17_CH,2,0.0
condition_110bar,power,waste_17_CH,3,0.0
condition_110bar,power,waste_17_CH,4,0.0
condition_110bar,power,waste_17_CH,5,0.0
condition_110bar,power,waste_17_CH,6,12.537942487263164
condition_110bar,power,waste_17_CH,7,0.0
condition_110bar,power,waste_17_CH,8,0.0
condition_110bar,power,waste_17_CH,9,0.0
condition_110bar,power,waste_18_CH,0,0.0
condition_110bar,power,waste_18_CH,1,0.0
condition_110bar,power,waste_18_CH,2,0.0
condition_110bar,power,waste_18_CH,3,0.0
condition_110bar,power,waste_18_CH,4,0.0
condition_110bar,power,waste_18_CH,5,25.573672061718145
condition_110bar,power,waste_18_CH,6,0.0
condition_110bar,power,waste_18_CH,7,0.0
condition_110bar,power,waste_18_CH,8,0.0
condition_110bar,power,waste_18_CH,9,0.0
condition_110bar,power,waste_19_CH,0,0.0
condition_110bar,power,waste_19_CH,1,0.0
condition_110bar,power,waste_19_CH,2,0.0
condition_110bar,power,waste_19_CH,3,0.0
condition_110bar,power,waste_19_CH,4,0.0
condition_110bar,power,waste_19_CH,5,0.0
condition_110bar,power,waste_19_CH,6,0.0
condition_110bar,power,waste_19_CH,7,0.0
condition_110bar,power,waste_19_CH,8,0.0
condition_110bar,power,waste_19_CH,9,0.0
condition_110bar,power,waste_1_CH,0,0.0
condition_110bar,power,waste_1_CH,1,0.0
condition_110bar,power,waste_1_CH,2,0.0
condition_110bar,power,waste_1_CH,3,0.0
condition_110bar,power,waste_1_CH,4,0.0
condition_110bar,power,waste_1_CH,5,18.46382711301992
condition_110bar,power,waste_1_CH,6,7.618592485516288
condition_110bar,power,waste_1_CH,7,0.0
condition_110bar,power,waste_1_CH,8,0.0
condition_110bar,power,waste_1_CH,9,0.0
condition_110bar,power,waste_20_CH,0,0.0
condition_110bar,power,waste_20_CH,1,0.0
condition_110bar,power,waste_20_CH,2,0.0
condition_110bar,power,waste_20_CH,3,27.727704870208733
condition_110bar,power,waste_20_CH,4,0.0
condition_110bar,power,waste_20_CH,5,0.0
condition_110bar,power,waste_20_CH,6,0.0
condition_110bar,power,waste_20_CH,7,0.0
condition_110bar,power,waste_20_CH,8,0.0
condition_110bar,power,waste_20_CH,9,0.0
condition_110bar,power,waste_2_CH,0,0.0
condition_110bar,power,waste_2_CH,1,0.0
condition_110bar,power,waste_2_CH,2,0.0
condition_110bar,power,waste_2_CH,3,0.0
condition_110bar,power,waste_2_CH,4,0.0
condition_110bar,power,waste_2_CH,5,0.0
condition_110bar,power,waste_2_CH,6,0.0
condition_110bar,power,waste_2_CH,7,19.14323715738887
condition_110bar,power,waste_2_CH,8,0.0
condition_110bar,power,waste_2_CH,9,0.0
condition_110bar,power,waste_3_CH,0,0.0
condition_110bar,power,waste_3_CH,1,16.02803380806369
condition_110bar,power,waste_3_CH,2,0.0
condition_110bar,power,waste_3_CH,3,0.0
condition_110bar,power,waste_3_CH,4,0.0
condition_110bar,power,waste_3_CH,5,0.0
condition_110bar,power,waste_3_CH,6,0.0
condition_110bar,power,waste_3_CH,7,0.0
condition_110bar,power,waste_3_CH,8,0.0
condition_110bar,power,waste_3_CH,9,0.0
condition_110bar,power,waste_4_CH,0,0.0
condition_110bar,power,waste_4_CH,1,0.0
condition_110bar,power,waste_4_CH,2,0.0
condition_110bar,power,waste_4_CH,3,0.0
condition_110bar,power,waste_4_CH,4,0.0
condition_110bar,power,waste_4_CH,5,0.0
condition_110bar,power,waste_4_CH,6,21.197509577151717
condition_110bar,power,waste_4_CH,7,0.0
condition_110bar,power,waste_4_CH,8,0.0
condition_110bar,power,waste_4_CH,9,0.0
condition_110bar,power,waste_5_CH,0,0.0
condition_110bar,power,waste_5_CH,1,0.0
condition_110bar,power,waste_5_CH,2,0.0
condition_110bar,power,waste_5_CH,3,0.0
condition_110bar,power,waste_5_CH,4,0.0
condition_110bar,power,waste_5_CH,5,0.0
condition_110bar,power,waste_5_CH,6,0.0
condition_110bar,power,waste_5_CH,7,12.565140640039393
condition_110bar,power,waste_5_CH,8,0.0
condition_110bar,power,waste_5_CH,9,0.0
condition_110bar,power,waste_6_CH,0,0.0
condition_110bar,power,waste_6_CH,1,0.0
condition_110bar,power,waste_6_CH,2,0.0
condition_110bar,power,waste_6_CH,3,0.0
condition_110bar,power,waste_6_CH,4,0.0
condition_110bar,power,waste_6_CH,5,0.0
condition_110bar,power,waste_6_CH,6,0.0
condition_110bar,power,waste_6_CH,7,0.0
condition_110bar,power,waste_6_CH,8,0.0
condition_110bar,power,waste_6_CH,9,0.0
condition_110bar,power,waste_7_CH,0,0.0
condition_110bar,power,waste_7_CH,1,0.0
condition_110bar,power,waste_7_CH,2,0.0
condition_110bar,power,waste_7_CH,3,0.0
condition_110bar,power,waste_7_CH,4,13.79942745420039
condition_110bar,power,waste_7_CH,5,8.122994082953596
condition_110bar,power,waste_7_CH,6,0.0
condition_110bar,power,waste_7_CH,7,0.0
condition_110bar,power,waste_7_CH,8,0.0
condition_110bar,power,waste_7_CH,9,0.0
condition_110bar,power,waste_8_CH,0,0.0
condition_110bar,power,waste_8_CH,1,0.0
condition_110bar,power,waste_8_CH,2,10.300642726813754
condition_110bar,power,waste_8_CH,3,0.8646049304073085
condition_110bar,power,waste_8_CH,4,0.0
condition_110bar,power,waste_8_CH,5,0.0
condition_110bar,power,waste_8_CH,6,0.0
condition_110bar,power,waste_8_CH,7,0.0
condition_110bar,power,waste_8_CH,8,0.0
condition_110bar,power,waste_8_CH,9,0.0
condition_110bar,power,waste_9_CH,0,0.0
condition_110bar,power,waste_9_CH,1,0.0
condition_110bar,power,waste_9_CH,2,0.0
condition_110bar,power,waste_9_CH,3,0.0
condition_110bar,power,waste_9_CH,4,0.0
condition_110bar,power,waste_9_CH,5,12.323198863104574
condition_110bar,power,waste_9_CH,6,0.0
condition_110bar,power,waste_9_CH,7,0.0
condition_110bar,power,waste_9_CH,8,0.0
condition_110bar,power,waste_9_CH,9,0.0
condition_16bar,power,cement_1_CH,0,0.0
condition_16bar,power,cement_1_CH,1,0.0
condition_16bar,power,cement_1_CH,2,0.0
condition_16bar,power,cement_1_CH,3,0.0
condition_16bar,power,cement_1_CH,4,0.0
condition_16bar,power,cement_1_CH,5,0.0
condition_16bar,power,cement_1_CH,6,0.0
condition_16bar,power,cement_1_CH,7,0.0
condition_16bar,power,cement_1_CH,8,0.0
condition_16bar,power,cement_1_CH,9,0.0
condition_16bar,power,cement_2_CH,0,0.0
condition_16bar,power,cement_2_CH,1,0.0
condition_16bar,power,cement_2_CH,2,0.0
condition_16bar,power,cement_2_CH,3,0.0
condition_16bar,power,cement_2_CH,4,0.0
condition_16bar,power,cement_2_CH,5,0.0
condition_16bar,power,cement_2_CH,6,0.0
condition_16bar,power,cement_2_CH,7,0.0
condition_16bar,power,cement_2_CH,8,0.0
condition_16bar,power,cement_2_CH,9,0.0
condition_16bar,power,cement_3_CH,0,0.0
condition_16bar,power,cement_3_CH,1,0.0
condition_16bar,power,cement_3_CH,2,0.0
condition_16bar,power,cement_3_CH,3,0.0
condition_16bar,power,cement_3_CH,4,0.0
condition_16bar,power,cement_3_CH,5,0.0
condition_16bar,power,cement_3_CH,6,0.0
condition_16bar,power,cement_3_CH,7,0.0
condition_16bar,power,cement_3_CH,8,0.0
condition_16bar,power,cement_3_CH,9,0.0
condition_16bar,power,cement_4_CH,0,2.556152940865117e-05
condition_16bar,power,cement_4_CH,1,43.66360432956627
condition_16bar,power,cement_4_CH,2,0.0
condition_16bar,power,cement_4_CH,3,0.0
condition_16bar,power,cement_4_CH,4,0.0
condition_16bar,power,cement_4_CH,5,0.0
condition_16bar,power,cement_4_CH,6,0.0
condition_16bar,power,cement_4_CH,7,0.0
condition_16bar,power,cement_4_CH,8,0.0
condition_16bar,power,cement_4_CH,9,0.0
condition_16bar,power,cement_5_CH,0,0.0
condition_16bar,power,cement_5_CH,1,0.0
condition_16bar,power,cement_5_CH,2,0.0
condition_16bar,power,cement_5_CH,3,0.0
condition_16bar,power,cement_5_CH,4,0.0
condition_16bar,power,cement_5_CH,5,0.0
condition_16bar,power,cement_5_CH,6,0.0
condition_16bar,power,cement_5_CH,7,0.0
condition_16bar,power,cement_5_CH,8,0.0
condition_16bar,power,cement_5_CH,9,0.0
condition_16bar,power,cement_6_CH,0,0.0
condition_16bar,power,cement_6_CH,1,0.0
condition_16bar,power,cement_6_CH,2,0.0
condition_16bar,power,cement_6_CH,3,0.0
condition_16bar,power,cement_6_CH,4,0.0
condition_16bar,power,cement_6_CH,5,0.0
condition_16bar,power,cement_6_CH,6,0.0
condition_16bar,power,cement_6_CH,7,0.0
condition_16bar,power,cement_6_CH,8,0.0
condition_16bar,power,cement_6_CH,9,0.0
condition_16bar,power,swiss_storage_CH,0,0.0
condition_16bar,power,swiss_storage_CH,1,0.0
condition_16bar,power,swiss_storage_CH,2,0.0
condition_16bar,power,swiss_storage_CH,3,0.0
condition_16bar,power,swiss_storage_CH,4,0.0
condition_16bar,power,swiss_storage_CH,5,0.0
condition_16bar,power,swiss_storage_CH,6,0.0
condition_16bar,power,swiss_storage_CH,7,0.0
condition_16bar,power,swiss_storage_CH,8,0.0
condition_16bar,power,swiss_storage_CH,9,0.0
condition_16bar,power,waste_10_CH,0,0.0
condition_16bar,power,waste_10_CH,1,0.0
condition_16bar,power,waste_10_CH,2,0.0
condition_16bar,power,waste_10_CH,3,0.0
condition_16bar,power,waste_10_CH,4,0.0
condition_16bar,power,waste_10_CH,5,0.0
condition_16bar,power,waste_10_CH,6,0.0
condition_16bar,power,waste_10_CH,7,0.0
condition_16bar,power,waste_10_CH,8,0.0
condition_16bar,power,waste_10_CH,9,0.0
condition_16bar,power,waste_11_CH,0,0.0
condition_16bar,power,waste_11_CH,1,0.0
condition_16bar,power,waste_11_CH,2,0.0
condition_16bar,power,waste_11_CH,3,0.0
condition_16bar,power,waste_11_CH,4,0.0
condition_16bar,power,waste_11_CH,5,0.0
condition_16bar,power,waste_11_CH,6,0.0
condition_16bar,power,waste_11_CH,7,0.0
condition_16bar,power,waste_11_CH,8,0.0
condition_16bar,power,waste_11_CH,9,0.0
condition_16bar,power,waste_12_CH,0,0.0
condition_16bar,power,waste_12_CH,1,0.0
condition_16bar,power,waste_12_CH,2,0.0
condition_16bar,power,waste_12_CH,3,0.0
condition_16bar,power,waste_12_CH,4,0.0
condition_16bar,power,waste_12_CH,5,0.0
condition_16bar,power,waste_12_CH,6,0.0
condition_16bar,power,waste_12_CH,7,0.0
condition_16bar,power,waste_12_CH,8,0.0
condition_16bar,power,waste_12_CH,9,0.0
condition_16bar,power,waste_13_CH,0,0.0
condition_16bar,power,waste_13_CH,1,0.0
condition_16bar,power,waste_13_CH,2,0.0
condition_16bar,power,waste_13_CH,3,0.0
condition_16bar,power,waste_13_CH,4,0.0
condition_16bar,power,waste_13_CH,5,0.0
condition_16bar,power,waste_13_CH,6,0.0
condition_16bar,power,waste_13_CH,7,0.0
condition_16bar,power,waste_13_CH,8,0.0
condition_16bar,power,waste_13_CH,9,0.0
condition_16bar,power,waste_14_CH,0,0.0
condition_16bar,power,waste_14_CH,1,0.0
condition_16bar,power,waste_14_CH,2,0.0
condition_16bar,power,waste_14_CH,3,0.0
condition_16bar,power,waste_14_CH,4,0.0
condition_16bar,power,waste_14_CH,5,0.0
condition_16bar,power,waste_14_CH,6,0.0
condition_16bar,power,waste_14_CH,7,0.0
condition_16bar,power,waste_14_CH,8,0.0
condition_16bar,power,waste_14_CH,9,0.0
condition_16bar,power,waste_15_CH,0,0.0
condition_16bar,power,waste_15_CH,1,0.0
condition_16bar,power,waste_15_CH,2,0.0
condition_16bar,power,waste_15_CH,3,0.0
condition_16bar,power,waste_15_CH,4,0.0
condition_16bar,power,waste_15_CH,5,0.0
condition_16bar,power,waste_15_CH,6,0.0
condition_16bar,power,waste_15_CH,7,0.0
condition_16bar,power,waste_15_CH,8,0.0
condition_16bar,power,waste_15_CH,9,0.0
condition_16bar,power,waste_16_CH,0,0.0
condition_16bar,power,waste_16_CH,1,0.0
condition_16bar,power,waste_16_CH,2,0.0
condition_16bar,power,waste_16_CH,3,0.0
condition_16bar,power,waste_16_CH,4,0.0
condition_16bar,power,waste_16_CH,5,0.0
condition_16bar,power,waste_16_CH,6,0.0
condition_16bar,power,waste_16_CH,7,0.0
condition_16bar,power,waste_16_CH,8,0.0
condition_16bar,power,waste_16_CH,9,0.0
condition_16bar,power,waste_17_CH,0,0.0
condition_16bar,power,waste_17_CH,1,0.0
condition_16bar,power,waste_17_CH,2,0.0
condition_16bar,power,waste_17_CH,3,0.0
condition_16bar,power,waste_17_CH,4,0.0
condition_16bar,power,waste_17_CH,5,0.0
condition_16bar,power,waste_17_CH,6,0.0
condition_16bar,power,waste_17_CH,7,0.0
condition_16bar,power,waste_17_CH,8,0.0
condition_16bar,power,waste_17_CH,9,0.0
condition_16bar,power,waste_18_CH,0,0.0
condition_16bar,power,waste_18_CH,1,0.0
condition_16bar,power,waste_18_CH,2,0.0
condition_16bar,power,waste_18_CH,3,0.0
condition_16bar,power,waste_18_CH,4,0.0
condition_16bar,power,waste_18_CH,5,0.0
condition_16bar,power,waste_18_CH,6,0.0
condition_16bar,power,waste_18_CH,7,0.0
condition_16bar,power,waste_18_CH,8,0.0
condition_16bar,power,waste_18_CH,9,0.0
condition_16bar,power,waste_19_CH,0,0.0
condition_16bar,power,waste_19_CH,1,0.0
condition_16bar,power,waste_19_CH,2,0.0
condition_16bar,power,waste_19_CH,3,1.805066022181456
condition_16bar,power,waste_19_CH,4,28.66025774451373
condition_16bar,power,waste_19_CH,5,0.0
condition_16bar,power,waste_19_CH,6,0.0
condition_16bar,power,waste_19_CH,7,0.0
condition_16bar,power,waste_19_CH,8,0.0
condition_16bar,power,waste_19_CH,9,0.0
condition_16bar,power,waste_1_CH,0,0.0
condition_16bar,power,waste_1_CH,1,0.0
condition_16bar,power,waste_1_CH,2,0.0
condition_16bar,power,waste_1_CH,3,0.0
condition_16bar,power,waste_1_CH,4,0.0
condition_16bar,power,waste_1_CH,5,0.0
condition_16bar,power,waste_1_CH,6,0.0
condition_16bar,power,waste_1_CH,7,0.0
condition_16bar,power,waste_1_CH,8,0.0
condition_16bar,power,waste_1_CH,9,0.0
condition_16bar,power,waste_20_CH,0,0.0
condition_16bar,power,waste_20_CH,1,0.0
condition_16bar,power,waste_20_CH,2,0.0
condition_16bar,power,waste_20_CH,3,0.0
condition_16bar,power,waste_20_CH,4,0.0
condition_16bar,power,waste_20_CH,5,0.0
condition_16bar,power,waste_20_CH,6,0.0
condition_16bar,power,waste_20_CH,7,0.0
condition_16bar,power,waste_20_CH,8,0.0
condition_16bar,power,waste_20_CH,9,0.0
condition_16bar,power,waste_2_CH,0,0.0
condition_16bar,power,waste_2_CH,1,0.0
condition_16bar,power,waste_2_CH,2,0.0
condition_16bar,power,waste_2_CH,3,0.0
condition_16bar,power,waste_2_CH,4,0.0
condition_16bar,power,waste_2_CH,5,0.0
condition_16bar,power,waste_2_CH,6,0.0
condition_16bar,power,waste_2_CH,7,0.0
condition_16bar,power,waste_2_CH,8,0.0
condition_16bar,power,waste_2_CH,9,0.0
condition_16bar,power,waste_3_CH,0,0.0
condition_16bar,power,waste_3_CH,1,0.0
condition_16bar,power,waste_3_CH,2,0.0
condition_16bar,power,waste_3_CH,3,0.0
condition_16bar,power,waste_3_CH,4,0.0
condition_16bar,power,waste_3_CH,5,0.0
condition_16bar,power,waste_3_CH,6,0.0
condition_16bar,power,waste_3_CH,7,0.0
condition_16bar,power,waste_3_CH,8,0.0
condition_16bar,power,waste_3_CH,9,0.0
condition_16bar,power,waste_4_CH,0,0.0
condition_16bar,power,waste_4_CH,1,0.0
condition_16bar,power,waste_4_CH,2,0.0
condition_16bar,power,waste_4_CH,3,0.0
condition_16bar,power,waste_4_CH,4,0.0
condition_16bar,power,waste_4_CH,5,0.0
condition_16bar,power,waste_4_CH,6,0.0
condition_16bar,power,waste_4_CH,7,0.0
condition_16bar,power,waste_4_CH,8,0.0
condition_16bar,power,waste_4_CH,9,0.0
condition_16bar,power,waste_5_CH,0,0.0
condition_16bar,power,waste_5_CH,1,0.0
condition_16bar,power,waste_5_CH,2,0.0
condition_16bar,power,waste_5_CH,3,0.0
condition_16bar,power,waste_5_CH,4,0.0
condition_16bar,power,waste_5_CH,5,0.0
condition_16bar,power,waste_5_CH,6,0.0
condition_16bar,power,waste_5_CH,7,0.0
condition_16bar,power,waste_5_CH,8,0.0
condition_16bar,power,waste_5_CH,9,0.0
condition_16bar,power,waste_6_CH,0,0.0
condition_16bar,power,waste_6_CH,1,0.0
condition_16bar,power,waste_6_CH,2,0.0
condition_16bar,power,waste_6_CH,3,0.0
condition_16bar,power,waste_6_CH,4,0.0
condition_16bar,power,waste_6_CH,5,0.0
condition_16bar,power,waste_6_CH,6,0.0
condition_16bar,power,waste_6_CH,7,0.0
condition_16bar,power,waste_6_CH,8,0.0
condition_16bar,power,waste_6_CH,9,0.0
condition_16bar,power,waste_7_CH,0,0.0
condition_16bar,power,waste_7_CH,1,0.0
condition_16bar,power,waste_7_CH,2,0.0
condition_16bar,power,waste_7_CH,3,0.0
condition_16bar,power,waste_7_CH,4,0.0
condition_16bar,power,waste_7_CH,5,0.0
condition_16bar,power,waste_7_CH,6,0.0
condition_16bar,power,waste_7_CH,7,0.0
condition_16bar,power,waste_7_CH,8,0.0
condition_16bar,power,waste_7_CH,9,0.0
condition_16bar,power,waste_8_CH,0,0.0
condition_16bar,power,waste_8_CH,1,0.0
condition_16bar,power,waste_8_CH,2,0.0
condition_16bar,power,waste_8_CH,3,0.0
condition_16bar,power,waste_8_CH,4,0.0
condition_16bar,power,waste_8_CH,5,0.0
condition_16bar,power,waste_8_CH,6,0.0
condition_16bar,power,waste_8_CH,7,0.0
condition_16bar,power,waste_8_CH,8,0.0
